"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"2393","Utility4","FLUBV",2024-10-16,36,"No Detection","No recent detection"
"2394","Utility4","H1",2024-10-16,36,"No Detection","No recent detection"
"2395","Utility4","H3",2024-10-16,36,"No Detection","No recent detection"
"2396","Utility4","H5",2024-10-16,36,"No Detection","No recent detection"
"2397","Utility4","PanRSV",2024-10-16,36,"No Detection","Detection"
"2398","Utility4","sars-cov-2",2024-10-16,36,"Detection","Persistent detection"
"2399","Utility1","FLUAV",2024-10-14,36,"No Detection","No recent detection"
"2400","Utility1","FLUBV",2024-10-14,36,"No Detection","No recent detection"
"2401","Utility1","H1",2024-10-14,36,"No Detection","No recent detection"
"2402","Utility1","H3",2024-10-14,36,"No Detection","No recent detection"
"2403","Utility1","H5",2024-10-14,36,"No Detection","No recent detection"
"2404","Utility1","PanRSV",2024-10-14,36,"No Detection","No recent detection"
"2405","Utility1","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"2406","Utility2","FLUAV",2024-10-14,36,"Detection","Detection"
"2407","Utility2","FLUBV",2024-10-14,36,"No Detection","No recent detection"
"2408","Utility2","PanRSV",2024-10-14,36,"Detection","Detection"
"2409","Utility2","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"2410","Utility3","FLUAV",2024-10-14,36,"No Detection","No recent detection"
"2411","Utility3","FLUBV",2024-10-14,36,"Detection","Detection"
"2412","Utility3","H1",2024-10-14,36,"No Detection","No recent detection"
"2413","Utility3","H3",2024-10-14,36,"No Detection","No recent detection"
"2414","Utility3","H5",2024-10-14,36,"No Detection","No recent detection"
"2415","Utility3","PanRSV",2024-10-14,36,"Detection","Detection"
"2416","Utility3","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"2417","Utility4","FLUAV",2024-10-14,36,"No Detection","No recent detection"
"2418","Utility4","FLUBV",2024-10-14,36,"No Detection","No recent detection"
"2419","Utility4","PanRSV",2024-10-14,36,"Detection","Detection"
"2420","Utility4","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"2421","Utility5","FLUAV",2024-10-14,36,"No Detection","No recent detection"
"2422","Utility5","FLUBV",2024-10-14,36,"No Detection","No recent detection"
"2423","Utility5","PanRSV",2024-10-14,36,"Detection","Detection"
"2424","Utility5","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"2425","Utility2","FLUAV",2024-10-10,37,"No Detection","No recent detection"
"2426","Utility2","FLUBV",2024-10-10,37,"No Detection","No recent detection"
"2427","Utility2","H1",2024-10-10,37,"No Detection","No recent detection"
"2428","Utility2","H3",2024-10-10,37,"Detection","Detection"
"2429","Utility2","H5",2024-10-10,37,"No Detection","No recent detection"
"2430","Utility2","PanRSV",2024-10-10,37,"Detection","Detection"
"2431","Utility2","sars-cov-2",2024-10-10,37,"Detection","Persistent detection"
"2432","Utility3","H1",2024-10-10,37,"No Detection","No recent detection"
"2433","Utility3","H3",2024-10-10,37,"No Detection","No recent detection"
"2434","Utility3","H5",2024-10-10,37,"No Detection","No recent detection"
"2435","Utility5","FLUAV",2024-10-10,37,"No Detection","No recent detection"
"2436","Utility5","FLUBV",2024-10-10,37,"No Detection","No recent detection"
"2437","Utility5","H1",2024-10-10,37,"No Detection","No recent detection"
"2438","Utility5","H3",2024-10-10,37,"No Detection","No recent detection"
"2439","Utility5","H5",2024-10-10,37,"No Detection","No recent detection"
"2440","Utility5","PanRSV",2024-10-10,37,"No Detection","No recent detection"
"2441","Utility5","sars-cov-2",2024-10-10,37,"Detection","Persistent detection"
"2442","Utility4","FLUAV",2024-10-09,37,"No Detection","No recent detection"
"2443","Utility4","FLUBV",2024-10-09,37,"No Detection","No recent detection"
"2444","Utility4","H1",2024-10-09,37,"No Detection","No recent detection"
"2445","Utility4","H3",2024-10-09,37,"No Detection","No recent detection"
"2446","Utility4","H5",2024-10-09,37,"No Detection","No recent detection"
"2447","Utility4","PanRSV",2024-10-09,37,"No Detection","No recent detection"
"2448","Utility4","sars-cov-2",2024-10-09,37,"Detection","Persistent detection"
"2449","Utility2","FLUAV",2024-10-08,37,"No Detection","No recent detection"
"2450","Utility2","FLUBV",2024-10-08,37,"No Detection","No recent detection"
"2451","Utility2","H1",2024-10-08,37,"No Detection","No recent detection"
"2452","Utility2","H3",2024-10-08,37,"No Detection","Detection"
"2453","Utility2","H5",2024-10-08,37,"No Detection","No recent detection"
"2454","Utility2","PanRSV",2024-10-08,37,"Detection","Detection"
"2455","Utility2","sars-cov-2",2024-10-08,37,"Detection","Persistent detection"
"2456","Utility4","FLUAV",2024-10-08,37,"No Detection","No recent detection"
"2457","Utility4","FLUBV",2024-10-08,37,"No Detection","No recent detection"
"2458","Utility4","H1",2024-10-08,37,"No Detection","No recent detection"
"2459","Utility4","H3",2024-10-08,37,"No Detection","No recent detection"
"2460","Utility4","H5",2024-10-08,37,"No Detection","No recent detection"
"2461","Utility4","PanRSV",2024-10-08,37,"No Detection","No recent detection"
"2462","Utility4","sars-cov-2",2024-10-08,37,"Detection","Persistent detection"
"2463","Utility5","FLUAV",2024-10-08,37,"No Detection","No recent detection"
"2464","Utility5","FLUBV",2024-10-08,37,"No Detection","No recent detection"
"2465","Utility5","H1",2024-10-08,37,"No Detection","No recent detection"
"2466","Utility5","H3",2024-10-08,37,"No Detection","No recent detection"
"2467","Utility5","H5",2024-10-08,37,"No Detection","No recent detection"
"2468","Utility5","PanRSV",2024-10-08,37,"No Detection","No recent detection"
"2469","Utility5","sars-cov-2",2024-10-08,37,"Detection","Persistent detection"
"2470","Utility1","FLUAV",2024-10-03,38,"No Detection","Detection"
"2471","Utility1","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2472","Utility1","H1",2024-10-03,38,"No Detection","No recent detection"
"2473","Utility1","H3",2024-10-03,38,"No Detection","No recent detection"
"2474","Utility1","H5",2024-10-03,38,"No Detection","No recent detection"
"2475","Utility1","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2476","Utility1","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2477","Utility2","FLUAV",2024-10-03,38,"No Detection","No recent detection"
"2478","Utility2","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2479","Utility2","H1",2024-10-03,38,"No Detection","No recent detection"
"2480","Utility2","H3",2024-10-03,38,"No Detection","No recent detection"
"2481","Utility2","H5",2024-10-03,38,"No Detection","No recent detection"
"2482","Utility2","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2483","Utility2","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2484","Utility3","FLUAV",2024-10-03,38,"No Detection","No recent detection"
"2485","Utility3","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2486","Utility3","H1",2024-10-03,38,"No Detection","No recent detection"
"2487","Utility3","H3",2024-10-03,38,"No Detection","No recent detection"
"2488","Utility3","H5",2024-10-03,38,"No Detection","No recent detection"
"2489","Utility3","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2490","Utility3","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2491","Utility5","FLUAV",2024-10-03,38,"No Detection","No recent detection"
"2492","Utility5","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2493","Utility5","H1",2024-10-03,38,"No Detection","No recent detection"
"2494","Utility5","H3",2024-10-03,38,"No Detection","No recent detection"
"2495","Utility5","H5",2024-10-03,38,"No Detection","No recent detection"
"2496","Utility5","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2497","Utility5","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2498","Utility4","FLUAV",2024-10-02,38,"No Detection","No recent detection"
"2499","Utility4","FLUBV",2024-10-02,38,"No Detection","No recent detection"
"2500","Utility4","H1",2024-10-02,38,"No Detection","No recent detection"
"2501","Utility4","H3",2024-10-02,38,"No Detection","No recent detection"
"2502","Utility4","H5",2024-10-02,38,"No Detection","No recent detection"
"2503","Utility4","PanRSV",2024-10-02,38,"No Detection","No recent detection"
"2504","Utility4","sars-cov-2",2024-10-02,38,"Detection","Persistent detection"
"2505","Utility1","FLUAV",2024-09-30,38,"Detection","Detection"
"2506","Utility1","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2507","Utility1","H1",2024-09-30,38,"No Detection","No recent detection"
"2508","Utility1","H3",2024-09-30,38,"No Detection","No recent detection"
"2509","Utility1","H5",2024-09-30,38,"No Detection","No recent detection"
"2510","Utility1","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2511","Utility1","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2512","Utility2","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2513","Utility2","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2514","Utility2","H1",2024-09-30,38,"No Detection","No recent detection"
"2515","Utility2","H3",2024-09-30,38,"No Detection","No recent detection"
"2516","Utility2","H5",2024-09-30,38,"No Detection","No recent detection"
"2517","Utility2","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2518","Utility2","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2519","Utility3","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2520","Utility3","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2521","Utility3","H1",2024-09-30,38,"No Detection","No recent detection"
"2522","Utility3","H3",2024-09-30,38,"No Detection","No recent detection"
"2523","Utility3","H5",2024-09-30,38,"No Detection","No recent detection"
"2524","Utility3","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2525","Utility3","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2526","Utility4","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2527","Utility4","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2528","Utility4","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2529","Utility4","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2530","Utility5","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2531","Utility5","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2532","Utility5","H1",2024-09-30,38,"No Detection","No recent detection"
"2533","Utility5","H3",2024-09-30,38,"No Detection","No recent detection"
"2534","Utility5","H5",2024-09-30,38,"No Detection","No recent detection"
"2535","Utility5","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2536","Utility5","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2537","Utility1","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2538","Utility1","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2539","Utility1","H1",2024-09-26,39,"No Detection","No recent data"
"2540","Utility1","H3",2024-09-26,39,"No Detection","No recent data"
"2541","Utility1","H5",2024-09-26,39,"No Detection","No recent data"
"2542","Utility1","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2543","Utility1","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2544","Utility2","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2545","Utility2","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2546","Utility2","H1",2024-09-26,39,"No Detection","No recent data"
"2547","Utility2","H3",2024-09-26,39,"No Detection","No recent data"
"2548","Utility2","H5",2024-09-26,39,"No Detection","No recent data"
"2549","Utility2","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2550","Utility2","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2551","Utility3","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2552","Utility3","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2553","Utility3","H1",2024-09-26,39,"No Detection","No recent data"
"2554","Utility3","H3",2024-09-26,39,"No Detection","No recent data"
"2555","Utility3","H5",2024-09-26,39,"No Detection","No recent data"
"2556","Utility3","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2557","Utility3","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2558","Utility5","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2559","Utility5","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2560","Utility5","H1",2024-09-26,39,"No Detection","No recent data"
"2561","Utility5","H3",2024-09-26,39,"No Detection","No recent data"
"2562","Utility5","H5",2024-09-26,39,"No Detection","No recent data"
"2563","Utility5","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2564","Utility5","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2565","Utility4","FLUAV",2024-09-25,39,"No Detection","No recent detection"
"2566","Utility4","FLUBV",2024-09-25,39,"No Detection","No recent detection"
"2567","Utility4","H1",2024-09-25,39,"No Detection","No recent data"
"2568","Utility4","H3",2024-09-25,39,"No Detection","No recent data"
"2569","Utility4","H5",2024-09-25,39,"No Detection","No recent data"
"2570","Utility4","PanRSV",2024-09-25,39,"No Detection","No recent detection"
"2571","Utility4","sars-cov-2",2024-09-25,39,"Detection","Persistent detection"
"2572","Utility1","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2573","Utility1","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2574","Utility1","H1",2024-09-23,39,"No Detection","No recent data"
"2575","Utility1","H3",2024-09-23,39,"No Detection","No recent data"
"2576","Utility1","H5",2024-09-23,39,"No Detection","No recent data"
"2577","Utility1","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2578","Utility1","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2579","Utility2","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2580","Utility2","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2581","Utility2","H1",2024-09-23,39,"No Detection","No recent data"
"2582","Utility2","H3",2024-09-23,39,"No Detection","No recent data"
"2583","Utility2","H5",2024-09-23,39,"No Detection","No recent data"
"2584","Utility2","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2585","Utility2","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2586","Utility3","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2587","Utility3","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2588","Utility3","H1",2024-09-23,39,"No Detection","No recent data"
"2589","Utility3","H3",2024-09-23,39,"No Detection","No recent data"
"2590","Utility3","H5",2024-09-23,39,"No Detection","No recent data"
"2591","Utility3","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2592","Utility3","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2593","Utility4","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2594","Utility4","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2595","Utility4","H1",2024-09-23,39,"No Detection","No recent data"
"2596","Utility4","H3",2024-09-23,39,"No Detection","No recent data"
"2597","Utility4","H5",2024-09-23,39,"No Detection","No recent data"
"2598","Utility4","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2599","Utility4","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2600","Utility5","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2601","Utility5","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2602","Utility5","H1",2024-09-23,39,"No Detection","No recent data"
"2603","Utility5","H3",2024-09-23,39,"No Detection","No recent data"
"2604","Utility5","H5",2024-09-23,39,"No Detection","No recent data"
"2605","Utility5","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2606","Utility5","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2607","Utility1","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2608","Utility1","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2609","Utility1","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2610","Utility1","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2611","Utility2","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2612","Utility2","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2613","Utility2","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2614","Utility2","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2615","Utility3","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2616","Utility3","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2617","Utility3","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2618","Utility3","sars-cov-2",2024-09-16,40,"Detection","Detection"
"2619","Utility4","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2620","Utility4","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2621","Utility4","PanRSV",2024-09-16,40,"No Detection","Detection"
"2622","Utility4","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2623","Utility5","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2624","Utility5","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2625","Utility5","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2626","Utility5","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2627","Utility1","FLUAV",2024-09-12,41,"No Detection","No recent detection"
"2628","Utility1","FLUBV",2024-09-12,41,"No Detection","No recent detection"
"2629","Utility1","PanRSV",2024-09-12,41,"No Detection","No recent detection"
"2630","Utility1","sars-cov-2",2024-09-12,41,"No Detection","Persistent detection"
"2631","Utility2","FLUAV",2024-09-12,41,"No Detection","No recent detection"
"2632","Utility2","FLUBV",2024-09-12,41,"No Detection","No recent detection"
"2633","Utility2","PanRSV",2024-09-12,41,"No Detection","No recent detection"
"2634","Utility2","sars-cov-2",2024-09-12,41,"Detection","Persistent detection"
"2635","Utility3","FLUAV",2024-09-12,41,"No Detection","No recent detection"
"2636","Utility3","FLUBV",2024-09-12,41,"No Detection","No recent detection"
"2637","Utility3","PanRSV",2024-09-12,41,"No Detection","No recent detection"
"2638","Utility3","sars-cov-2",2024-09-12,41,"Detection","Persistent detection"
"2639","Utility4","FLUAV",2024-09-11,41,"No Detection","No recent detection"
"2640","Utility4","FLUBV",2024-09-11,41,"No Detection","No recent detection"
"2641","Utility4","PanRSV",2024-09-11,41,"Detection","Detection"
"2642","Utility4","sars-cov-2",2024-09-11,41,"Detection","Persistent detection"
"2643","Utility1","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2644","Utility1","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2645","Utility1","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2646","Utility1","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2647","Utility2","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2648","Utility2","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2649","Utility2","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2650","Utility2","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2651","Utility3","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2652","Utility3","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2653","Utility3","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2654","Utility3","sars-cov-2",2024-09-09,41,"No Detection","Persistent detection"
"2655","Utility4","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2656","Utility4","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2657","Utility4","PanRSV",2024-09-09,41,"No Detection","Detection"
"2658","Utility4","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2659","Utility5","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2660","Utility5","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2661","Utility5","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2662","Utility5","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2663","Utility1","FLUAV",2024-09-03,42,"No Detection","No recent detection"
"2664","Utility1","FLUBV",2024-09-03,42,"No Detection","No recent detection"
"2665","Utility1","PanRSV",2024-09-03,42,"No Detection","No recent detection"
"2666","Utility1","sars-cov-2",2024-09-03,42,"Detection","Persistent detection"
"2667","Utility2","FLUAV",2024-09-03,42,"No Detection","No recent detection"
"2668","Utility2","FLUBV",2024-09-03,42,"No Detection","No recent detection"
"2669","Utility2","PanRSV",2024-09-03,42,"No Detection","No recent detection"
"2670","Utility2","sars-cov-2",2024-09-03,42,"Detection","Persistent detection"
"2671","Utility5","FLUAV",2024-09-03,42,"No Detection","No recent detection"
"2672","Utility5","FLUBV",2024-09-03,42,"No Detection","No recent detection"
"2673","Utility5","PanRSV",2024-09-03,42,"No Detection","No recent detection"
"2674","Utility5","sars-cov-2",2024-09-03,42,"Detection","Persistent detection"
"2675","Utility1","FLUAV",2024-08-29,43,"No Detection","No recent detection"
"2676","Utility1","FLUBV",2024-08-29,43,"No Detection","No recent detection"
"2677","Utility1","PanRSV",2024-08-29,43,"No Detection","No recent detection"
"2678","Utility1","sars-cov-2",2024-08-29,43,"Detection","Persistent detection"
"2679","Utility2","FLUAV",2024-08-29,43,"No Detection","Detection"
"2680","Utility2","FLUBV",2024-08-29,43,"No Detection","No recent detection"
"2681","Utility2","PanRSV",2024-08-29,43,"No Detection","No recent detection"
"2682","Utility2","sars-cov-2",2024-08-29,43,"Detection","Persistent detection"
"2683","Utility5","FLUAV",2024-08-29,43,"No Detection","No recent detection"
"2684","Utility5","FLUBV",2024-08-29,43,"No Detection","No recent detection"
"2685","Utility5","PanRSV",2024-08-29,43,"No Detection","No recent detection"
"2686","Utility5","sars-cov-2",2024-08-29,43,"Detection","Persistent detection"
"2687","Utility4","FLUAV",2024-08-28,43,"No Detection","No recent detection"
"2688","Utility4","FLUBV",2024-08-28,43,"No Detection","No recent detection"
"2689","Utility4","PanRSV",2024-08-28,43,"No Detection","No recent detection"
"2690","Utility4","sars-cov-2",2024-08-28,43,"Detection","Persistent detection"
"2691","Utility1","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2692","Utility1","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2693","Utility1","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2694","Utility1","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2695","Utility2","FLUAV",2024-08-26,43,"No Detection","Detection"
"2696","Utility2","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2697","Utility2","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2698","Utility2","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2699","Utility3","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2700","Utility3","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2701","Utility3","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2702","Utility3","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2703","Utility4","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2704","Utility4","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2705","Utility4","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2706","Utility4","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2707","Utility5","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2708","Utility5","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2709","Utility5","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2710","Utility5","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2711","Utility1","FLUAV",2024-08-22,44,"No Detection","Detection"
"2712","Utility1","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2713","Utility1","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2714","Utility1","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2715","Utility2","FLUAV",2024-08-22,44,"Detection","Detection"
"2716","Utility2","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2717","Utility2","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2718","Utility2","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2719","Utility3","FLUAV",2024-08-22,44,"No Detection","No recent detection"
"2720","Utility3","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2721","Utility3","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2722","Utility3","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2723","Utility5","FLUAV",2024-08-22,44,"No Detection","No recent detection"
"2724","Utility5","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2725","Utility5","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2726","Utility5","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2727","Utility4","FLUAV",2024-08-21,44,"No Detection","No recent detection"
"2728","Utility4","FLUBV",2024-08-21,44,"No Detection","No recent detection"
"2729","Utility4","PanRSV",2024-08-21,44,"No Detection","No recent detection"
"2730","Utility4","sars-cov-2",2024-08-21,44,"Detection","Persistent detection"
"2731","Utility1","FLUAV",2024-08-19,44,"No Detection","Detection"
"2732","Utility1","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2733","Utility1","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2734","Utility1","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2735","Utility2","FLUAV",2024-08-19,44,"No Detection","Detection"
"2736","Utility2","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2737","Utility2","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2738","Utility2","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2739","Utility3","FLUAV",2024-08-19,44,"No Detection","No recent detection"
"2740","Utility3","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2741","Utility3","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2742","Utility3","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2743","Utility4","FLUAV",2024-08-19,44,"No Detection","No recent detection"
"2744","Utility4","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2745","Utility4","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2746","Utility4","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2747","Utility5","FLUAV",2024-08-19,44,"No Detection","No recent detection"
"2748","Utility5","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2749","Utility5","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2750","Utility5","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2751","Utility1","FLUAV",2024-08-15,45,"Detection","Persistent detection"
"2752","Utility1","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2753","Utility1","H1",2024-08-15,45,"No Detection","No recent detection"
"2754","Utility1","H3",2024-08-15,45,"No Detection","No recent detection"
"2755","Utility1","H5",2024-08-15,45,"No Detection","No recent detection"
"2756","Utility1","PanRSV",2024-08-15,45,"No Detection","Detection"
"2757","Utility1","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2758","Utility2","FLUAV",2024-08-15,45,"No Detection","Detection"
"2759","Utility2","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2760","Utility2","H1",2024-08-15,45,"No Detection","No recent detection"
"2761","Utility2","H3",2024-08-15,45,"No Detection","No recent detection"
"2762","Utility2","H5",2024-08-15,45,"No Detection","No recent detection"
"2763","Utility2","PanRSV",2024-08-15,45,"No Detection","No recent detection"
"2764","Utility2","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2765","Utility3","FLUAV",2024-08-15,45,"No Detection","No recent detection"
"2766","Utility3","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2767","Utility3","H1",2024-08-15,45,"No Detection","No recent data"
"2768","Utility3","H3",2024-08-15,45,"No Detection","No recent data"
"2769","Utility3","H5",2024-08-15,45,"No Detection","No recent data"
"2770","Utility3","PanRSV",2024-08-15,45,"No Detection","No recent detection"
"2771","Utility3","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2772","Utility5","FLUAV",2024-08-15,45,"No Detection","Detection"
"2773","Utility5","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2774","Utility5","H1",2024-08-15,45,"No Detection","No recent detection"
"2775","Utility5","H3",2024-08-15,45,"Detection","Detection"
"2776","Utility5","H5",2024-08-15,45,"No Detection","No recent detection"
