"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1998","Utility2","FLUAV",2024-10-08,37,"No Detection","No recent detection"
"1999","Utility2","FLUBV",2024-10-08,37,"No Detection","No recent detection"
"2000","Utility2","H1",2024-10-08,37,"No Detection","No recent detection"
"2001","Utility2","H3",2024-10-08,37,"No Detection","Detection"
"2002","Utility2","H5",2024-10-08,37,"No Detection","No recent detection"
"2003","Utility2","PanRSV",2024-10-08,37,"Detection","Detection"
"2004","Utility2","sars-cov-2",2024-10-08,37,"Detection","Persistent detection"
"2005","Utility4","FLUAV",2024-10-08,37,"No Detection","No recent detection"
"2006","Utility4","FLUBV",2024-10-08,37,"No Detection","No recent detection"
"2007","Utility4","H1",2024-10-08,37,"No Detection","No recent detection"
"2008","Utility4","H3",2024-10-08,37,"No Detection","No recent detection"
"2009","Utility4","H5",2024-10-08,37,"No Detection","No recent detection"
"2010","Utility4","PanRSV",2024-10-08,37,"No Detection","No recent detection"
"2011","Utility4","sars-cov-2",2024-10-08,37,"Detection","Persistent detection"
"2012","Utility5","FLUAV",2024-10-08,37,"No Detection","No recent detection"
"2013","Utility5","FLUBV",2024-10-08,37,"No Detection","No recent detection"
"2014","Utility5","H1",2024-10-08,37,"No Detection","No recent detection"
"2015","Utility5","H3",2024-10-08,37,"No Detection","No recent detection"
"2016","Utility5","H5",2024-10-08,37,"No Detection","No recent detection"
"2017","Utility5","PanRSV",2024-10-08,37,"No Detection","No recent detection"
"2018","Utility5","sars-cov-2",2024-10-08,37,"Detection","Persistent detection"
"2019","Utility1","FLUAV",2024-10-03,38,"No Detection","Detection"
"2020","Utility1","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2021","Utility1","H1",2024-10-03,38,"No Detection","No recent detection"
"2022","Utility1","H3",2024-10-03,38,"No Detection","No recent detection"
"2023","Utility1","H5",2024-10-03,38,"No Detection","No recent detection"
"2024","Utility1","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2025","Utility1","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2026","Utility2","FLUAV",2024-10-03,38,"No Detection","No recent detection"
"2027","Utility2","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2028","Utility2","H1",2024-10-03,38,"No Detection","No recent detection"
"2029","Utility2","H3",2024-10-03,38,"No Detection","No recent detection"
"2030","Utility2","H5",2024-10-03,38,"No Detection","No recent detection"
"2031","Utility2","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2032","Utility2","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2033","Utility3","FLUAV",2024-10-03,38,"No Detection","No recent detection"
"2034","Utility3","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2035","Utility3","H1",2024-10-03,38,"No Detection","No recent detection"
"2036","Utility3","H3",2024-10-03,38,"No Detection","No recent detection"
"2037","Utility3","H5",2024-10-03,38,"No Detection","No recent detection"
"2038","Utility3","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2039","Utility3","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2040","Utility5","FLUAV",2024-10-03,38,"No Detection","No recent detection"
"2041","Utility5","FLUBV",2024-10-03,38,"No Detection","No recent detection"
"2042","Utility5","H1",2024-10-03,38,"No Detection","No recent detection"
"2043","Utility5","H3",2024-10-03,38,"No Detection","No recent detection"
"2044","Utility5","H5",2024-10-03,38,"No Detection","No recent detection"
"2045","Utility5","PanRSV",2024-10-03,38,"No Detection","No recent detection"
"2046","Utility5","sars-cov-2",2024-10-03,38,"Detection","Persistent detection"
"2047","Utility4","FLUAV",2024-10-02,38,"No Detection","No recent detection"
"2048","Utility4","FLUBV",2024-10-02,38,"No Detection","No recent detection"
"2049","Utility4","H1",2024-10-02,38,"No Detection","No recent detection"
"2050","Utility4","H3",2024-10-02,38,"No Detection","No recent detection"
"2051","Utility4","H5",2024-10-02,38,"No Detection","No recent detection"
"2052","Utility4","PanRSV",2024-10-02,38,"No Detection","No recent detection"
"2053","Utility4","sars-cov-2",2024-10-02,38,"Detection","Persistent detection"
"2054","Utility1","FLUAV",2024-09-30,38,"Detection","Detection"
"2055","Utility1","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2056","Utility1","H1",2024-09-30,38,"No Detection","No recent detection"
"2057","Utility1","H3",2024-09-30,38,"No Detection","No recent detection"
"2058","Utility1","H5",2024-09-30,38,"No Detection","No recent detection"
"2059","Utility1","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2060","Utility1","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2061","Utility2","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2062","Utility2","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2063","Utility2","H1",2024-09-30,38,"No Detection","No recent detection"
"2064","Utility2","H3",2024-09-30,38,"No Detection","No recent detection"
"2065","Utility2","H5",2024-09-30,38,"No Detection","No recent detection"
"2066","Utility2","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2067","Utility2","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2068","Utility3","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2069","Utility3","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2070","Utility3","H1",2024-09-30,38,"No Detection","No recent detection"
"2071","Utility3","H3",2024-09-30,38,"No Detection","No recent detection"
"2072","Utility3","H5",2024-09-30,38,"No Detection","No recent detection"
"2073","Utility3","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2074","Utility3","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2075","Utility4","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2076","Utility4","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2077","Utility4","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2078","Utility4","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2079","Utility5","FLUAV",2024-09-30,38,"No Detection","No recent detection"
"2080","Utility5","FLUBV",2024-09-30,38,"No Detection","No recent detection"
"2081","Utility5","H1",2024-09-30,38,"No Detection","No recent detection"
"2082","Utility5","H3",2024-09-30,38,"No Detection","No recent detection"
"2083","Utility5","H5",2024-09-30,38,"No Detection","No recent detection"
"2084","Utility5","PanRSV",2024-09-30,38,"No Detection","No recent detection"
"2085","Utility5","sars-cov-2",2024-09-30,38,"Detection","Persistent detection"
"2086","Utility1","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2087","Utility1","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2088","Utility1","H1",2024-09-26,39,"No Detection","No recent data"
"2089","Utility1","H3",2024-09-26,39,"No Detection","No recent data"
"2090","Utility1","H5",2024-09-26,39,"No Detection","No recent data"
"2091","Utility1","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2092","Utility1","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2093","Utility2","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2094","Utility2","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2095","Utility2","H1",2024-09-26,39,"No Detection","No recent data"
"2096","Utility2","H3",2024-09-26,39,"No Detection","No recent data"
"2097","Utility2","H5",2024-09-26,39,"No Detection","No recent data"
"2098","Utility2","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2099","Utility2","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2100","Utility3","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2101","Utility3","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2102","Utility3","H1",2024-09-26,39,"No Detection","No recent data"
"2103","Utility3","H3",2024-09-26,39,"No Detection","No recent data"
"2104","Utility3","H5",2024-09-26,39,"No Detection","No recent data"
"2105","Utility3","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2106","Utility3","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2107","Utility5","FLUAV",2024-09-26,39,"No Detection","No recent detection"
"2108","Utility5","FLUBV",2024-09-26,39,"No Detection","No recent detection"
"2109","Utility5","H1",2024-09-26,39,"No Detection","No recent data"
"2110","Utility5","H3",2024-09-26,39,"No Detection","No recent data"
"2111","Utility5","H5",2024-09-26,39,"No Detection","No recent data"
"2112","Utility5","PanRSV",2024-09-26,39,"No Detection","No recent detection"
"2113","Utility5","sars-cov-2",2024-09-26,39,"Detection","Persistent detection"
"2114","Utility4","FLUAV",2024-09-25,39,"No Detection","No recent detection"
"2115","Utility4","FLUBV",2024-09-25,39,"No Detection","No recent detection"
"2116","Utility4","H1",2024-09-25,39,"No Detection","No recent data"
"2117","Utility4","H3",2024-09-25,39,"No Detection","No recent data"
"2118","Utility4","H5",2024-09-25,39,"No Detection","No recent data"
"2119","Utility4","PanRSV",2024-09-25,39,"No Detection","No recent detection"
"2120","Utility4","sars-cov-2",2024-09-25,39,"Detection","Persistent detection"
"2121","Utility1","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2122","Utility1","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2123","Utility1","H1",2024-09-23,39,"No Detection","No recent data"
"2124","Utility1","H3",2024-09-23,39,"No Detection","No recent data"
"2125","Utility1","H5",2024-09-23,39,"No Detection","No recent data"
"2126","Utility1","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2127","Utility1","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2128","Utility2","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2129","Utility2","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2130","Utility2","H1",2024-09-23,39,"No Detection","No recent data"
"2131","Utility2","H3",2024-09-23,39,"No Detection","No recent data"
"2132","Utility2","H5",2024-09-23,39,"No Detection","No recent data"
"2133","Utility2","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2134","Utility2","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2135","Utility3","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2136","Utility3","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2137","Utility3","H1",2024-09-23,39,"No Detection","No recent data"
"2138","Utility3","H3",2024-09-23,39,"No Detection","No recent data"
"2139","Utility3","H5",2024-09-23,39,"No Detection","No recent data"
"2140","Utility3","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2141","Utility3","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2142","Utility4","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2143","Utility4","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2144","Utility4","H1",2024-09-23,39,"No Detection","No recent data"
"2145","Utility4","H3",2024-09-23,39,"No Detection","No recent data"
"2146","Utility4","H5",2024-09-23,39,"No Detection","No recent data"
"2147","Utility4","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2148","Utility4","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2149","Utility5","FLUAV",2024-09-23,39,"No Detection","No recent detection"
"2150","Utility5","FLUBV",2024-09-23,39,"No Detection","No recent detection"
"2151","Utility5","H1",2024-09-23,39,"No Detection","No recent data"
"2152","Utility5","H3",2024-09-23,39,"No Detection","No recent data"
"2153","Utility5","H5",2024-09-23,39,"No Detection","No recent data"
"2154","Utility5","PanRSV",2024-09-23,39,"No Detection","No recent detection"
"2155","Utility5","sars-cov-2",2024-09-23,39,"Detection","Persistent detection"
"2156","Utility1","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2157","Utility1","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2158","Utility1","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2159","Utility1","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2160","Utility2","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2161","Utility2","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2162","Utility2","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2163","Utility2","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2164","Utility3","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2165","Utility3","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2166","Utility3","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2167","Utility3","sars-cov-2",2024-09-16,40,"Detection","Detection"
"2168","Utility4","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2169","Utility4","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2170","Utility4","PanRSV",2024-09-16,40,"No Detection","Detection"
"2171","Utility4","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2172","Utility5","FLUAV",2024-09-16,40,"No Detection","No recent detection"
"2173","Utility5","FLUBV",2024-09-16,40,"No Detection","No recent detection"
"2174","Utility5","PanRSV",2024-09-16,40,"No Detection","No recent detection"
"2175","Utility5","sars-cov-2",2024-09-16,40,"Detection","Persistent detection"
"2176","Utility1","FLUAV",2024-09-12,41,"No Detection","No recent detection"
"2177","Utility1","FLUBV",2024-09-12,41,"No Detection","No recent detection"
"2178","Utility1","PanRSV",2024-09-12,41,"No Detection","No recent detection"
"2179","Utility1","sars-cov-2",2024-09-12,41,"No Detection","Persistent detection"
"2180","Utility2","FLUAV",2024-09-12,41,"No Detection","No recent detection"
"2181","Utility2","FLUBV",2024-09-12,41,"No Detection","No recent detection"
"2182","Utility2","PanRSV",2024-09-12,41,"No Detection","No recent detection"
"2183","Utility2","sars-cov-2",2024-09-12,41,"Detection","Persistent detection"
"2184","Utility3","FLUAV",2024-09-12,41,"No Detection","No recent detection"
"2185","Utility3","FLUBV",2024-09-12,41,"No Detection","No recent detection"
"2186","Utility3","PanRSV",2024-09-12,41,"No Detection","No recent detection"
"2187","Utility3","sars-cov-2",2024-09-12,41,"Detection","Persistent detection"
"2188","Utility4","FLUAV",2024-09-11,41,"No Detection","No recent detection"
"2189","Utility4","FLUBV",2024-09-11,41,"No Detection","No recent detection"
"2190","Utility4","PanRSV",2024-09-11,41,"Detection","Detection"
"2191","Utility4","sars-cov-2",2024-09-11,41,"Detection","Persistent detection"
"2192","Utility1","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2193","Utility1","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2194","Utility1","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2195","Utility1","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2196","Utility2","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2197","Utility2","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2198","Utility2","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2199","Utility2","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2200","Utility3","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2201","Utility3","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2202","Utility3","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2203","Utility3","sars-cov-2",2024-09-09,41,"No Detection","Persistent detection"
"2204","Utility4","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2205","Utility4","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2206","Utility4","PanRSV",2024-09-09,41,"No Detection","Detection"
"2207","Utility4","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2208","Utility5","FLUAV",2024-09-09,41,"No Detection","No recent detection"
"2209","Utility5","FLUBV",2024-09-09,41,"No Detection","No recent detection"
"2210","Utility5","PanRSV",2024-09-09,41,"No Detection","No recent detection"
"2211","Utility5","sars-cov-2",2024-09-09,41,"Detection","Persistent detection"
"2212","Utility1","FLUAV",2024-09-03,42,"No Detection","No recent detection"
"2213","Utility1","FLUBV",2024-09-03,42,"No Detection","No recent detection"
"2214","Utility1","PanRSV",2024-09-03,42,"No Detection","No recent detection"
"2215","Utility1","sars-cov-2",2024-09-03,42,"Detection","Persistent detection"
"2216","Utility2","FLUAV",2024-09-03,42,"No Detection","No recent detection"
"2217","Utility2","FLUBV",2024-09-03,42,"No Detection","No recent detection"
"2218","Utility2","PanRSV",2024-09-03,42,"No Detection","No recent detection"
"2219","Utility2","sars-cov-2",2024-09-03,42,"Detection","Persistent detection"
"2220","Utility5","FLUAV",2024-09-03,42,"No Detection","No recent detection"
"2221","Utility5","FLUBV",2024-09-03,42,"No Detection","No recent detection"
"2222","Utility5","PanRSV",2024-09-03,42,"No Detection","No recent detection"
"2223","Utility5","sars-cov-2",2024-09-03,42,"Detection","Persistent detection"
"2224","Utility1","FLUAV",2024-08-29,43,"No Detection","No recent detection"
"2225","Utility1","FLUBV",2024-08-29,43,"No Detection","No recent detection"
"2226","Utility1","PanRSV",2024-08-29,43,"No Detection","No recent detection"
"2227","Utility1","sars-cov-2",2024-08-29,43,"Detection","Persistent detection"
"2228","Utility2","FLUAV",2024-08-29,43,"No Detection","Detection"
"2229","Utility2","FLUBV",2024-08-29,43,"No Detection","No recent detection"
"2230","Utility2","PanRSV",2024-08-29,43,"No Detection","No recent detection"
"2231","Utility2","sars-cov-2",2024-08-29,43,"Detection","Persistent detection"
"2232","Utility5","FLUAV",2024-08-29,43,"No Detection","No recent detection"
"2233","Utility5","FLUBV",2024-08-29,43,"No Detection","No recent detection"
"2234","Utility5","PanRSV",2024-08-29,43,"No Detection","No recent detection"
"2235","Utility5","sars-cov-2",2024-08-29,43,"Detection","Persistent detection"
"2236","Utility4","FLUAV",2024-08-28,43,"No Detection","No recent detection"
"2237","Utility4","FLUBV",2024-08-28,43,"No Detection","No recent detection"
"2238","Utility4","PanRSV",2024-08-28,43,"No Detection","No recent detection"
"2239","Utility4","sars-cov-2",2024-08-28,43,"Detection","Persistent detection"
"2240","Utility1","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2241","Utility1","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2242","Utility1","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2243","Utility1","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2244","Utility2","FLUAV",2024-08-26,43,"No Detection","Detection"
"2245","Utility2","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2246","Utility2","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2247","Utility2","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2248","Utility3","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2249","Utility3","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2250","Utility3","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2251","Utility3","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2252","Utility4","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2253","Utility4","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2254","Utility4","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2255","Utility4","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2256","Utility5","FLUAV",2024-08-26,43,"No Detection","No recent detection"
"2257","Utility5","FLUBV",2024-08-26,43,"No Detection","No recent detection"
"2258","Utility5","PanRSV",2024-08-26,43,"No Detection","No recent detection"
"2259","Utility5","sars-cov-2",2024-08-26,43,"Detection","Persistent detection"
"2260","Utility1","FLUAV",2024-08-22,44,"No Detection","Detection"
"2261","Utility1","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2262","Utility1","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2263","Utility1","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2264","Utility2","FLUAV",2024-08-22,44,"Detection","Detection"
"2265","Utility2","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2266","Utility2","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2267","Utility2","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2268","Utility3","FLUAV",2024-08-22,44,"No Detection","No recent detection"
"2269","Utility3","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2270","Utility3","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2271","Utility3","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2272","Utility5","FLUAV",2024-08-22,44,"No Detection","No recent detection"
"2273","Utility5","FLUBV",2024-08-22,44,"No Detection","No recent detection"
"2274","Utility5","PanRSV",2024-08-22,44,"No Detection","No recent detection"
"2275","Utility5","sars-cov-2",2024-08-22,44,"Detection","Persistent detection"
"2276","Utility4","FLUAV",2024-08-21,44,"No Detection","No recent detection"
"2277","Utility4","FLUBV",2024-08-21,44,"No Detection","No recent detection"
"2278","Utility4","PanRSV",2024-08-21,44,"No Detection","No recent detection"
"2279","Utility4","sars-cov-2",2024-08-21,44,"Detection","Persistent detection"
"2280","Utility1","FLUAV",2024-08-19,44,"No Detection","Detection"
"2281","Utility1","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2282","Utility1","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2283","Utility1","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2284","Utility2","FLUAV",2024-08-19,44,"No Detection","Detection"
"2285","Utility2","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2286","Utility2","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2287","Utility2","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2288","Utility3","FLUAV",2024-08-19,44,"No Detection","No recent detection"
"2289","Utility3","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2290","Utility3","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2291","Utility3","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2292","Utility4","FLUAV",2024-08-19,44,"No Detection","No recent detection"
"2293","Utility4","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2294","Utility4","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2295","Utility4","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2296","Utility5","FLUAV",2024-08-19,44,"No Detection","No recent detection"
"2297","Utility5","FLUBV",2024-08-19,44,"No Detection","No recent detection"
"2298","Utility5","PanRSV",2024-08-19,44,"No Detection","No recent detection"
"2299","Utility5","sars-cov-2",2024-08-19,44,"Detection","Persistent detection"
"2300","Utility1","FLUAV",2024-08-15,45,"Detection","Persistent detection"
"2301","Utility1","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2302","Utility1","H1",2024-08-15,45,"No Detection","No recent detection"
"2303","Utility1","H3",2024-08-15,45,"No Detection","No recent detection"
"2304","Utility1","H5",2024-08-15,45,"No Detection","No recent detection"
"2305","Utility1","PanRSV",2024-08-15,45,"No Detection","Detection"
"2306","Utility1","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2307","Utility2","FLUAV",2024-08-15,45,"No Detection","Detection"
"2308","Utility2","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2309","Utility2","H1",2024-08-15,45,"No Detection","No recent detection"
"2310","Utility2","H3",2024-08-15,45,"No Detection","No recent detection"
"2311","Utility2","H5",2024-08-15,45,"No Detection","No recent detection"
"2312","Utility2","PanRSV",2024-08-15,45,"No Detection","No recent detection"
"2313","Utility2","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2314","Utility3","FLUAV",2024-08-15,45,"No Detection","No recent detection"
"2315","Utility3","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2316","Utility3","H1",2024-08-15,45,"No Detection","No recent data"
"2317","Utility3","H3",2024-08-15,45,"No Detection","No recent data"
"2318","Utility3","H5",2024-08-15,45,"No Detection","No recent data"
"2319","Utility3","PanRSV",2024-08-15,45,"No Detection","No recent detection"
"2320","Utility3","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2321","Utility5","FLUAV",2024-08-15,45,"No Detection","Detection"
"2322","Utility5","FLUBV",2024-08-15,45,"No Detection","No recent detection"
"2323","Utility5","H1",2024-08-15,45,"No Detection","No recent detection"
"2324","Utility5","H3",2024-08-15,45,"Detection","Detection"
"2325","Utility5","H5",2024-08-15,45,"No Detection","No recent detection"
"2326","Utility5","PanRSV",2024-08-15,45,"No Detection","Detection"
"2327","Utility5","sars-cov-2",2024-08-15,45,"Detection","Persistent detection"
"2328","Utility4","FLUAV",2024-08-14,45,"No Detection","Detection"
"2329","Utility4","FLUBV",2024-08-14,45,"No Detection","No recent detection"
"2330","Utility4","H1",2024-08-14,45,"Detection","Detection"
"2331","Utility4","H3",2024-08-14,45,"Detection","Detection"
"2332","Utility4","H5",2024-08-14,45,"No Detection","No recent detection"
"2333","Utility4","PanRSV",2024-08-14,45,"No Detection","No recent detection"
"2334","Utility4","sars-cov-2",2024-08-14,45,"Detection","Persistent detection"
"2335","Utility1","FLUAV",2024-08-12,45,"No Detection","Persistent detection"
"2336","Utility1","FLUBV",2024-08-12,45,"No Detection","No recent detection"
"2337","Utility1","PanRSV",2024-08-12,45,"No Detection","Detection"
"2338","Utility1","sars-cov-2",2024-08-12,45,"Detection","Persistent detection"
"2339","Utility2","FLUAV",2024-08-12,45,"Detection","Detection"
"2340","Utility2","FLUBV",2024-08-12,45,"No Detection","No recent detection"
"2341","Utility2","H1",2024-08-12,45,"No Detection","No recent detection"
"2342","Utility2","H3",2024-08-12,45,"No Detection","No recent detection"
"2343","Utility2","H5",2024-08-12,45,"No Detection","No recent detection"
"2344","Utility2","PanRSV",2024-08-12,45,"No Detection","No recent detection"
"2345","Utility2","sars-cov-2",2024-08-12,45,"Detection","Persistent detection"
"2346","Utility3","FLUAV",2024-08-12,45,"No Detection","No recent detection"
"2347","Utility3","FLUBV",2024-08-12,45,"No Detection","No recent detection"
"2348","Utility3","PanRSV",2024-08-12,45,"No Detection","No recent detection"
"2349","Utility3","sars-cov-2",2024-08-12,45,"Detection","Persistent detection"
"2350","Utility4","FLUAV",2024-08-12,45,"No Detection","Detection"
"2351","Utility4","FLUBV",2024-08-12,45,"No Detection","No recent detection"
"2352","Utility4","PanRSV",2024-08-12,45,"No Detection","No recent detection"
"2353","Utility4","sars-cov-2",2024-08-12,45,"Detection","Persistent detection"
"2354","Utility5","FLUAV",2024-08-12,45,"No Detection","Detection"
"2355","Utility5","FLUBV",2024-08-12,45,"No Detection","No recent detection"
"2356","Utility5","H1",2024-08-12,45,"No Detection","No recent detection"
"2357","Utility5","H3",2024-08-12,45,"No Detection","Detection"
"2358","Utility5","H5",2024-08-12,45,"No Detection","No recent detection"
"2359","Utility5","PanRSV",2024-08-12,45,"No Detection","Detection"
"2360","Utility5","sars-cov-2",2024-08-12,45,"Detection","Persistent detection"
"2361","Utility1","FLUAV",2024-08-08,46,"Detection","Persistent detection"
"2362","Utility1","FLUBV",2024-08-08,46,"No Detection","No recent detection"
"2363","Utility1","H1",2024-08-08,46,"No Detection","Detection"
"2364","Utility1","H3",2024-08-08,46,"No Detection","Detection"
"2365","Utility1","H5",2024-08-08,46,"No Detection","Detection"
"2366","Utility1","PanRSV",2024-08-08,46,"No Detection","Detection"
"2367","Utility1","sars-cov-2",2024-08-08,46,"Detection","Persistent detection"
"2368","Utility2","FLUAV",2024-08-08,46,"Detection","Detection"
"2369","Utility2","FLUBV",2024-08-08,46,"No Detection","No recent detection"
"2370","Utility2","H1",2024-08-08,46,"No Detection","Detection"
"2371","Utility2","H3",2024-08-08,46,"No Detection","Detection"
"2372","Utility2","H5",2024-08-08,46,"No Detection","Detection"
"2373","Utility2","PanRSV",2024-08-08,46,"No Detection","No recent detection"
"2374","Utility2","sars-cov-2",2024-08-08,46,"Detection","Persistent detection"
"2375","Utility3","FLUAV",2024-08-08,46,"No Detection","No recent detection"
"2376","Utility3","FLUBV",2024-08-08,46,"No Detection","No recent detection"
"2377","Utility3","PanRSV",2024-08-08,46,"No Detection","No recent detection"
"2378","Utility3","sars-cov-2",2024-08-08,46,"Detection","Persistent detection"
"2379","Utility5","FLUAV",2024-08-08,46,"No Detection","Detection"
"2380","Utility5","FLUBV",2024-08-08,46,"No Detection","No recent detection"
"2381","Utility5","H1",2024-08-08,46,"No Detection","No recent detection"
